created_at,tweet_text,retweet_count,author,hashtags
Sun Feb 16 07:28:18 +0000 2020,RT @Omkar_Raii: The repurposing of existing drugs to treat new diseases by researchers from the School of Medical Science and Technology at…,160,kiranmailid,
Sun Feb 16 07:26:16 +0000 2020,RT @hotpinksun: How dare you fail to acknowledge lack of accessibility on a regular basis - but instead try to weaponize a feigned concern…,101,danibookloveer,
Sun Feb 16 07:25:27 +0000 2020,"RT @catarina_nyberg: Our touring accessibility expert @DLancasta, here at @NHSDigital.",2,TiffanyMProsser,
Sun Feb 16 07:25:05 +0000 2020,@SolutoEng The written version for those who prefer to consume content that way: https://t.co/6Y0dzv4Kiy… https://t.co/IyYU3Xy5j8,0,YaelBenDavid,
Sun Feb 16 07:24:36 +0000 2020,"RT @vipmumsndads: I'd love to share with you one of @vipmumsndads website members.
Here is @AccessibleHols1 helping you to find accessible…",7,ATSocialMediaUK,
Sun Feb 16 07:24:36 +0000 2020,"RT @ENCODE_NIH: In this Friday Find, Liu et al. demonstrate that the messenger RNA modification, N6-methyladensine (m6A), regulates transcr…",8,TJesse62,
Sun Feb 16 07:24:01 +0000 2020,"RT @joeharrispark: In one tweet everything that’s wrong with our MP. Lives in Norfolk, “visits” his constituency every so often and instruc…",13,wmtucker,
Sun Feb 16 07:22:48 +0000 2020,@HannahPopsy @northernassist Also proves that a nationalised train company doesn't automatically guarantee better accessibility.,0,SpeedySticks007,
Sun Feb 16 07:22:08 +0000 2020,"RT @tron_squad: How Blockchain And Cryptocurrencies Can Reduce Corruption 👍👍
# Fast And Easy Traceability
# Easily Accessibility of Informa…",60,loong113,
Sun Feb 16 07:20:45 +0000 2020,"RT @abdullah_0mar: In last 6 years, PM Modi visited his constituency almost 10 times.

Every BJP MP/MLA must learn from PM Modi: the art of…",28,IitdDas,
Sun Feb 16 07:19:28 +0000 2020,"RT @abdullah_0mar: In last 6 years, PM Modi visited his constituency almost 10 times.

Every BJP MP/MLA must learn from PM Modi: the art of…",28,OurHistoryIsUs,
Sun Feb 16 07:19:18 +0000 2020,"RT @abdullah_0mar: In last 6 years, PM Modi visited his constituency almost 10 times.

Every BJP MP/MLA must learn from PM Modi: the art of…",28,Kalpesh46701636,
Sun Feb 16 07:19:00 +0000 2020,RT @hopensalvation_: There is no place for such #injustice and #exclusion. Let’s all add our voices to advocating for #equalrights and #acc…,2,KombeBarbara,injustice exclusion equalrights
Sun Feb 16 07:18:31 +0000 2020,RT @superblindman: Hey #Dreams PS4 community. I am a totally blind gamer and accessibility consultant looking to do an external colaboratio…,48,ZatoichiPeachy,Dreams
Sun Feb 16 07:17:59 +0000 2020,RT @sesmith: So apparently we have to go through this every few months now: It is absolutely not acceptable to use disabled people and acce…,62,danibookloveer,
Sun Feb 16 07:17:41 +0000 2020,"I miss living in Houston. Not enough to move back, but I miss having the accessibility to get to everyone I fuck wi… https://t.co/kmEUsbJexu",0,MoDyles,
Sun Feb 16 07:17:30 +0000 2020,RT @Boringstein: literally no Presidential  candidate in the history of this country has had this level of concern for accessibility and ba…,3854,KimiBooty,
Sun Feb 16 07:16:05 +0000 2020,"RT @ambient_soup: i dont know who needs to hear this but since this culture has accessibility issues regarding hearing and deafness, it sad…",1,sophieactual,
Sun Feb 16 07:15:23 +0000 2020,@turnaboutsister when edgeworth told her we r all human and u feel human emotions even if u try to be impartial in… https://t.co/OCNLdpEdD9,0,ladybugboots,
Sun Feb 16 07:15:17 +0000 2020,RT @KarLeia: @dacy_alex Mental health and addiction support are forms of accessibility.,17,cactusareolas,
Sun Feb 16 07:15:03 +0000 2020,RT @Omkar_Raii: The repurposing of existing drugs to treat new diseases by researchers from the School of Medical Science and Technology at…,160,AnkeshSamkalp,
Sun Feb 16 07:13:03 +0000 2020,"RT @Stratfor: ""The most significant physical impacts of #climatechange will be an increasing volatility of extreme weather events, along wi…",9,fuwari_mofu2,climatechange
Sun Feb 16 07:12:32 +0000 2020,RT @mtholfsen: Looking for the languages that Office Lens supports w/ optical character recognition (OCR)? Check out the list below 👇  All…,18,aiineducationp1,
Sun Feb 16 07:12:18 +0000 2020,@Newtonfrisky @JamesMelville Fear mongers. We’ve always had good accessibility to Europe and will continue to regar… https://t.co/vqlMzo0TXj,0,trickyhicky73,
Sun Feb 16 07:11:11 +0000 2020,"RT @abdullah_0mar: In last 6 years, PM Modi visited his constituency almost 10 times.

Every BJP MP/MLA must learn from PM Modi: the art of…",28,kailashill,
Sun Feb 16 07:10:07 +0000 2020,Sultan Amir Ahmad Bathhouse is a unique sample representative of Persian architecture and decoration. Located in a… https://t.co/tu9hpi3ht1,0,CParseh,
Sun Feb 16 07:08:47 +0000 2020,RT @Boringstein: literally no Presidential  candidate in the history of this country has had this level of concern for accessibility and ba…,3854,dobiecakes,
Sun Feb 16 07:06:17 +0000 2020,RT @superblindman: Hey #Dreams PS4 community. I am a totally blind gamer and accessibility consultant looking to do an external colaboratio…,48,Garyou_Tensei,Dreams
Sun Feb 16 07:04:43 +0000 2020,"RT @abdullah_0mar: In last 6 years, PM Modi visited his constituency almost 10 times.

Every BJP MP/MLA must learn from PM Modi: the art of…",28,krishanakumar33,
Sun Feb 16 07:04:14 +0000 2020,RT @mtholfsen: Looking for the languages that Office Lens supports w/ optical character recognition (OCR)? Check out the list below 👇  All…,18,Martin_Howe,
Sun Feb 16 07:02:03 +0000 2020,"RT @mikamckinnon: Sigh.

None of the shuttles to #AAASmtg press party are wheelchair accessible.

Volunteers are trying to find accessible…",29,likesevenspoon,AAASmtg
Sun Feb 16 07:00:51 +0000 2020,"RT @taraghuveer: Turns out @BernieSanders has a plan to end utility shut offs, tucked into his disability rights platform. An underrated Be…",4395,JDialectic,
Sun Feb 16 07:00:02 +0000 2020,ACCESSIBILITY PRINCIPLE (#iso21542) Must Be Embedded In ALL Project Specific #FireEngineeringDesign Objectives !  #FireSafety4ALL #SFE #PwAL,0,sfe2016dublin,iso21542 FireEngineeringDesign FireSafety4ALL SFE PwAL
Sun Feb 16 06:59:15 +0000 2020,"RT @DEEN_S_S: Happy Valentine's Day from our family at DEEN &lt;3
#Accessibility #Inclusion #ValentinesDay #Friends #Family https://t.co/5NlMc…",2,DrMubashir61,Accessibility Inclusion ValentinesDay Friends Family
Sun Feb 16 06:58:11 +0000 2020,@MickFoley76 @bomberbongiorni Usually park around ballinlough/Ballintemple so lovely 20 minute walk in. Don’t find… https://t.co/mC5xz6qj8Q,0,donaghwisey,
Sun Feb 16 06:58:06 +0000 2020,"Website Accessibility: 5 Design Tips to Create a Colour-Blind Friendly Website [Infographic]
https://t.co/MIVdlqr2gm",2,Red_Web_Design,
Sun Feb 16 06:57:07 +0000 2020,"RT @taraghuveer: Turns out @BernieSanders has a plan to end utility shut offs, tucked into his disability rights platform. An underrated Be…",4395,Jason_April,
Sun Feb 16 06:56:53 +0000 2020,"RT @abdullah_0mar: In last 6 years, PM Modi visited his constituency almost 10 times.

Every BJP MP/MLA must learn from PM Modi: the art of…",28,gurujeeGayabh,
Sun Feb 16 06:55:53 +0000 2020,"RT @abdullah_0mar: In last 6 years, PM Modi visited his constituency almost 10 times.

Every BJP MP/MLA must learn from PM Modi: the art of…",28,ChandTurakhia,
Sun Feb 16 06:55:36 +0000 2020,"RT @abdullah_0mar: In last 6 years, PM Modi visited his constituency almost 10 times.

Every BJP MP/MLA must learn from PM Modi: the art of…",28,fullyfaltu2020,
Sun Feb 16 06:54:31 +0000 2020,RT @KarLeia: @dacy_alex Mental health and addiction support are forms of accessibility.,17,kaeebonrai,
Sun Feb 16 06:54:05 +0000 2020,@WilliamHJ218 @dev_jac I seriously don't want to see Soft UIs being implemented. They are terrible when it comes to accessibility.,0,uipodofficial,
Sun Feb 16 06:51:29 +0000 2020,"RT @csano: As the only Deaf engineer in my org, I’m often pulled into discussions about accessibility. I have a good understanding of acces…",33,mollydillon57,
Sun Feb 16 06:50:16 +0000 2020,"RT @twitchyspoonie: ""Clapping hands is inaccessible to people who use screen readers, especially in longer phrases.""

Valid criticism. Good…",37,BrakishDjordje,
Sun Feb 16 06:49:22 +0000 2020,"i dont know who needs to hear this but since this culture has accessibility issues regarding hearing and deafness,… https://t.co/hBWKpUTm9E",1,ambient_soup,
Sun Feb 16 06:47:19 +0000 2020,"RT @abdullah_0mar: In last 6 years, PM Modi visited his constituency almost 10 times.

Every BJP MP/MLA must learn from PM Modi: the art of…",28,kapset,
Sun Feb 16 06:47:07 +0000 2020,"RT @ieee_tamu: TAMUmake is off to a great start!  With just under 12 hours left, we've already seen some creative designs focusing on the e…",3,InteractionsInc,
Sun Feb 16 06:47:00 +0000 2020,There is no place for such #injustice and #exclusion. Let’s all add our voices to advocating for #equalrights and… https://t.co/JfZpnv298R,2,hopensalvation_,injustice exclusion equalrights
Sun Feb 16 06:45:39 +0000 2020,"RT @CityOfNorthVan: The new Harry Jerome Community Recreation Centre construction starts in 2020, completed by ‘23. The current facility wi…",8,NorthVanRT,
Sun Feb 16 06:45:13 +0000 2020,RT @Omkar_Raii: The repurposing of existing drugs to treat new diseases by researchers from the School of Medical Science and Technology at…,160,AMurali78,
Sun Feb 16 06:44:59 +0000 2020,RT @HamOnWheels: Here is what disabled students regularly deal with. There are so many other accessibility issues that aren’t easily summed…,1356,Zindaras,
Sun Feb 16 06:44:36 +0000 2020,though obvious it's still crazy to think of the extent cell phones have augmented the accessibility to deviant behavior,0,middleofacloud,
Sun Feb 16 06:44:05 +0000 2020,"RT @CityOfNorthVan: The new Harry Jerome Community Recreation Centre construction starts in 2020, completed by ‘23. The current facility wi…",8,ThatDolma,
Sun Feb 16 06:43:53 +0000 2020,Accessibility and Walt Disney World: What Florida Visitors Should Know - South Florida Reporter https://t.co/aURiXV5GZz,0,ada25celebrate,
Sun Feb 16 06:42:34 +0000 2020,"RT @abdullah_0mar: In last 6 years, PM Modi visited his constituency almost 10 times.

Every BJP MP/MLA must learn from PM Modi: the art of…",28,yuvraj_pratap,
Sun Feb 16 06:42:08 +0000 2020,"RT @DisabilityCA: We celebrate Black History Month to recognize and honor the contributions made.

Those who came before us &amp; those who are…",5,bizzycali,
Sun Feb 16 06:39:33 +0000 2020,RT @KarLeia: @dacy_alex Mental health and addiction support are forms of accessibility.,17,celeste_noelani,
Sun Feb 16 06:37:42 +0000 2020,RT @HamOnWheels: Here is what disabled students regularly deal with. There are so many other accessibility issues that aren’t easily summed…,1356,imaginingi,
Sun Feb 16 06:36:59 +0000 2020,"RT @tron_squad: How Blockchain And Cryptocurrencies Can Reduce Corruption 👍👍
# Fast And Easy Traceability
# Easily Accessibility of Informa…",60,ase_tron,
Sun Feb 16 06:36:40 +0000 2020,RT @ShropshireParty: Reopening the short stretch of line near Gobowen would improve accessibility to the RJAH Hospital. This is precisely t…,2,shroppiemon,
Sun Feb 16 06:36:34 +0000 2020,Marketing Website Accessibility in the workplace.,0,drunkSEOrobot,
Sun Feb 16 06:34:45 +0000 2020,"RT @abdullah_0mar: In last 6 years, PM Modi visited his constituency almost 10 times.

Every BJP MP/MLA must learn from PM Modi: the art of…",28,Devende88483065,
Sun Feb 16 06:34:10 +0000 2020,"could have used the money for accessibility upgrades esp at stations that don't have them, platform gates that 1) s… https://t.co/xJdRLnRY4S",0,SupMerWhoLocker,
Sun Feb 16 06:33:23 +0000 2020,RT @dacy_alex: I wish people were as supportive about accessibility issues as they are about Demi Lovato’s recovery.,6,Subjecttopress1,
Sun Feb 16 06:33:09 +0000 2020,"Listen to music you haven't heard in a while ☘️

Type: Music 🎵

Participants: 1

Accessibility: 0.9/1 (zero being t… https://t.co/EZHEoElntN",0,TheBetterBot,
Sun Feb 16 06:33:00 +0000 2020,"RT @ChrisPennick1: Why is #ElizabethWarren my candidate? Dedication, for one. Her willingness to meet with the press, at least once a day,…",9,VoiceForAllGA,ElizabethWarren
Sun Feb 16 06:32:24 +0000 2020,"RT @abdullah_0mar: In last 6 years, PM Modi visited his constituency almost 10 times.

Every BJP MP/MLA must learn from PM Modi: the art of…",28,Adityapyasi5,
Sun Feb 16 06:31:58 +0000 2020,Grants available for a translational interrogation of GoogleDocs that supports accessibility in cheesecake.,0,CallFrProposals,
Sun Feb 16 06:31:36 +0000 2020,"RT @csano: As the only Deaf engineer in my org, I’m often pulled into discussions about accessibility. I have a good understanding of acces…",33,aerdan,
Sun Feb 16 06:31:27 +0000 2020,"RT @HeyDesigner: 💡 Let’s talk neumorphism and accessibility
🎙️ What’s next for design
🙋 Why JavaScript is eating HTML

and more links today…",8,coderdiaz,
Sun Feb 16 06:31:15 +0000 2020,"RT @abdullah_0mar: In last 6 years, PM Modi visited his constituency almost 10 times.

Every BJP MP/MLA must learn from PM Modi: the art of…",28,peepal59,
Sun Feb 16 06:31:02 +0000 2020,RT @mssinenomine: @kwardvancouver It won't stop those threatening to run down protesters and commit other acts of violence against them but…,4,SFdirewolf,
Sun Feb 16 06:30:50 +0000 2020,RT @mssinenomine: @kwardvancouver But that is just origins of #NotMyAlliance - it was immediately understood &amp; adopted by disabled people i…,2,SFdirewolf,NotMyAlliance
Sun Feb 16 06:30:38 +0000 2020,RT @mssinenomine: .@kwardvancouver suggested the hashtag #NotMyAlliance because that is literally the message - this is Not My Alliance &amp; v…,2,SFdirewolf,NotMyAlliance
Sun Feb 16 06:30:28 +0000 2020,"RT @mssinenomine: Etymology of #NotMyAlliance hashtag: I saw Disability Alliance, a disability org in my city media uses as lazy spokespers…",9,SFdirewolf,NotMyAlliance
Sun Feb 16 06:29:29 +0000 2020,@pratula_twi @sumomodane I don’t want to feel like I’m cutting him off but he is giving you a right wing viewpoint.… https://t.co/MZlmcn0zPq,0,SumRandumbGi,
Sun Feb 16 06:29:25 +0000 2020,"RT @abdullah_0mar: In last 6 years, PM Modi visited his constituency almost 10 times.

Every BJP MP/MLA must learn from PM Modi: the art of…",28,puneethnaag98,
Sun Feb 16 06:29:21 +0000 2020,"RT @abdullah_0mar: In last 6 years, PM Modi visited his constituency almost 10 times.

Every BJP MP/MLA must learn from PM Modi: the art of…",28,vishalp2000,
Sun Feb 16 06:29:20 +0000 2020,RT @dacy_alex: I wish people were as supportive about accessibility issues as they are about Demi Lovato’s recovery.,6,monochromx,
Sun Feb 16 06:28:34 +0000 2020,Water activities for persons with disabilities at Florida sea resort #disability #Florida #beach #accessibility  https://t.co/Tt60fT6GRc,6,DisabilityInsdr,disability Florida beach accessibility
Sun Feb 16 06:28:13 +0000 2020,"RT @tron_squad: How Blockchain And Cryptocurrencies Can Reduce Corruption 👍👍
# Fast And Easy Traceability
# Easily Accessibility of Informa…",60,abhishek_coder,
